"date" , "count" , "lang" , "page" , "rank" , "month" , "title"
"2015-01-22" , " 32912" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201501" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-01-29" , " 34224" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201501" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-01-28" , " 32131" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201501" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-28" , " 31997" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-20" , " 44463" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-21" , " 35060" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-22" , " 42637" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-23" , " 98989" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-24" , " 64403" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-25" , " 42515" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-08" , " 42046" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-09" , " 42053" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-06" , " 69654" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-07" , " 47464" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-04" , "106822" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-05" , " 84668" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-02" , " 40052" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-03" , " 58221" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-01" , " 43814" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-26" , " 43524" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-19" , " 55778" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-18" , " 73132" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-15" , " 31512" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-14" , " 27119" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-17" , " 76924" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-16" , " 79144" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-11" , " 51137" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-10" , " 49141" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-13" , " 44809" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-12" , " 40127" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-02-27" , " 52413" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201502" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-28" , " 19093" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-30" , " 23375" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-31" , " 32540" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-18" , " 31215" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-19" , " 28392" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-12" , " 39387" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-13" , " 34737" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-10" , " 40440" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-11" , " 39016" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-16" , " 31745" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-17" , " 33504" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-14" , " 24345" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-15" , " 25852" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-23" , " 28443" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-22" , " 25145" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-09" , " 40034" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-08" , " 39858" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-21" , " 23301" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-20" , " 31240" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-27" , " 24863" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-26" , " 29851" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-25" , " 29919" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-24" , " 27751" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-01" , " 32041" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-03" , " 38631" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-02" , " 42514" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-05" , " 31672" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-04" , " 39079" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-07" , " 34682" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-06" , " 41536" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-03-29" , " 21179" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201503" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-30" , " 19608" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-08" , " 31832" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-09" , " 20731" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-01" , " 24652" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-02" , " 23751" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-03" , " 18843" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-04" , " 18288" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-05" , " 17858" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-06" , " 23059" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-07" , " 34996" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-26" , " 16554" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-27" , " 21875" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-24" , " 22428" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-25" , " 16744" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-22" , " 28742" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-23" , " 26664" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-20" , " 27839" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-21" , " 28348" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-28" , " 21174" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-29" , " 20262" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-19" , " 19309" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-18" , " 17485" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-17" , " 19734" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-16" , " 21271" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-15" , " 23166" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-14" , " 26328" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-13" , " 22808" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-12" , " 17659" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-11" , " 14601" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2015-04-10" , " 23309" , "en" , "Islamic_State_of_Iraq_and_the_Levant" , "-1" , "201504" , "Islamic_State_of_Iraq_and_the_Levant"
"2014-08-28" , "     0" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-30" , "    96" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-31" , "   125" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-09" , "   207" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-08" , "   194" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-21" , "   157" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-20" , "   146" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-27" , "   133" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-26" , "   136" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-25" , "   143" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-24" , "   158" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-01" , "    87" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-03" , "   153" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-02" , "   114" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-05" , "   128" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-04" , "   141" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-07" , "   162" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-06" , "   146" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-23" , "   127" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-22" , "   145" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-18" , "   134" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-19" , "   137" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-12" , "   152" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-13" , "   156" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-10" , "   221" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-11" , "   172" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-16" , "   152" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-17" , "   135" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-14" , "   141" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-15" , "   138" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-08-29" , "   115" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201408" , "داعش"
"2014-09-19" , "    92" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-18" , "    93" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-30" , "    85" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-15" , "   100" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-14" , "   127" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-17" , "    87" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-16" , "    91" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-11" , "   102" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-10" , "    97" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-13" , "   107" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-12" , "   126" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-26" , "   117" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-20" , "   121" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-21" , "   108" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-22" , "    85" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-23" , "   126" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-24" , "   119" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-25" , "   113" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-08" , "   117" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-09" , "    89" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-06" , "   133" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-07" , "    83" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-04" , "   104" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-05" , "   107" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-02" , "   136" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-03" , "   128" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-01" , "   115" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-28" , "   113" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-27" , "   101" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-09-29" , "    89" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201409" , "داعش"
"2014-10-01" , "    80" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-02" , "    77" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-03" , "    73" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-04" , "    94" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-05" , "    71" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-06" , "   105" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-07" , "   101" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-08" , "   118" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-09" , "   155" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-24" , "    92" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-25" , "    70" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-22" , "    86" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-23" , "   120" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-20" , "    89" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-21" , "    67" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-28" , "   107" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-29" , "    77" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-26" , "    79" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-27" , "    88" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-17" , "   103" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-16" , "   116" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-15" , "   100" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-14" , "   134" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-13" , "   124" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-12" , "   162" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-11" , "   160" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-10" , "   160" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-31" , "    81" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-30" , "    83" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-19" , "    72" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-10-18" , "   104" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201410" , "داعش"
"2014-11-21" , "    58" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-20" , "    66" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-23" , "    53" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-22" , "    62" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-25" , "    47" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-24" , "    65" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-27" , "    62" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-26" , "    64" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-29" , "    47" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-28" , "    66" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-30" , "    54" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-14" , "    65" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-15" , "    76" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-16" , "    89" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-17" , "    74" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-10" , "    79" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-11" , "    82" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-12" , "    41" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
"2014-11-13" , "    47" , "ar" , "%D8%AF%D8%A7%D8%B9%D8%B4" , "-1" , "201411" , "داعش"
